vendor_id,week,summer_dummy,price,sales
18,47,0,2,8451.8193
18,48,0,2,8539.1758
18,49,0,2,9119.6885
18,50,0,2.5,8458.2207
18,51,0,3,8596.2246
18,52,0,3,8581.5283
19,1,0,3,8906.0176
19,2,0,1.5,9250.9678
19,3,0,1.5,9000.0225
19,4,0,2.5,8639.2031
19,5,0,1.5,8618.2324
19,6,0,2,8908.3594
19,7,0,1.5,9017.1719
19,8,0,1.5,8988.7871
19,9,0,3,8806.9023
19,10,0,2.5,8821.8213
19,11,0,2.5,8739.207
19,12,0,2,8655.2871
19,13,0,2,8784.3633
19,14,0,1.5,8775.6025
19,15,0,2,8729.4326
19,16,0,2,8796.5703
19,17,0,3,8851.0459
19,18,0,3,8726.5166
19,19,0,2,9003.8965
19,20,0,2,8843.3291
19,21,0,2,8866.0615
19,22,1,3.5,9221.8398
19,23,1,3,9025.8662
19,24,1,2.5,9212.0332
19,25,1,2.5,9651.5215
19,26,1,3,8874.0137
19,27,1,3.5,9085.7529
19,28,1,3,9095.2275
19,29,1,4,9250.7373
19,30,1,2.5,8963.5664
19,31,1,3.5,9085.4297
19,32,1,3.5,9198.4209
19,33,1,3.5,9136.6934
19,34,1,3,9042.002
19,35,0,3,8608.7969
19,36,0,3,8749.4063
19,37,0,1.5,9165.1777
19,38,0,2,8735.6621
19,39,0,3,8608.2695
19,40,0,2.5,8707.6475
19,41,0,2,9284.7686
19,42,0,2.5,8719.0195
19,43,0,2,9195.9443
19,44,0,2,8709.7109
19,45,0,1.5,9088.6758
19,46,0,1.5,8729.2178
19,47,0,1.5,8714.1602
19,48,0,2.5,8439.0352
19,49,0,3,8493.7129
19,50,0,2,8914.6162
19,51,0,1.5,8996.4941
19,52,0,2,8886.7363
20,1,0,3.5,8975.333
20,2,0,4,8848.3604
20,3,0,3.5,9013.7334
20,4,0,5,8057.1997
20,5,0,4,8745.7646
20,6,0,4.5,8629.1191
20,7,0,5,8274.8477
20,8,0,5,8981.4492
20,9,0,5,8716.8965
20,10,0,4.5,8503.9355
20,11,0,5,8494.6992
20,12,0,5,8634.3418
20,13,0,5,8597.8525
20,14,0,5,8216.7969
20,15,0,5,8528.6914
20,16,0,4,8751.0059
20,17,0,3.5,8857.7695
20,18,0,3.5,8799.9307
20,19,0,4.5,8430.7246
20,20,0,5,8913.9688
20,21,0,5,8775.5293
20,22,1,5.5,8546.6846
20,23,1,5,9160.6162
20,24,1,6,9089.8672
20,25,1,5.5,8809.8975
20,26,1,6,8804.418
20,27,1,5,9036.7227
20,28,1,4.5,9263.4414
20,29,1,5.5,8830.4854
20,30,1,5.5,8943.5703
20,31,1,4.5,8800.2275
20,32,1,4.5,9381.9219
20,33,1,5,9090.8193
20,34,1,5,9151.9854
20,35,0,3.5,9003.0527
20,36,0,5,9058.2334
20,37,0,3.5,8789.084
20,38,0,4,8789.5566
20,39,0,4,8421.6699
20,40,0,5,8844.1289
20,41,0,5,8760.0293
20,42,0,5,8659.8193
20,43,0,5,8622.2686
20,44,0,4,8976.6436
20,45,0,4.5,8759.0068
20,46,0,3.5,8975.0244
20,47,0,3.5,9010.8096
20,48,0,4.5,8907.2891
20,49,0,3.5,8715.0635
20,50,0,4.5,8511.3477
20,51,0,4.5,8591.5313
20,52,0,4,8587.0127
21,1,0,5,8503.5527
21,2,0,3.5,8941.6797
21,3,0,4.5,8916.5605
21,4,0,4.5,8564.9727
21,5,0,5,8833.668
21,6,0,3.5,8996.5459
21,7,0,4,8743.8594
21,8,0,4.5,8701.7813
21,9,0,3.5,8783.9639
21,10,0,4.5,8783.75
21,11,0,4,8823.3672
21,12,0,3.5,9227.5283
21,13,0,4.5,8912.124
21,14,0,4,8625.667
21,15,0,4.5,8549.7148
21,16,0,4.5,8577.3184
21,17,0,4,8696.4785
21,18,0,4,9062.3438
21,19,0,4,8432.5303
21,20,0,4,8753.9326
21,21,0,5,8730.6758
21,22,1,4.5,9231.1563
21,23,1,4.5,9486.502
21,24,1,6,9017.667
21,25,1,6,8816.29
21,26,1,6,9157.4033
21,27,1,4.5,9099.502
21,28,1,4.5,9404.2207
21,29,1,5.5,9016.9434
21,30,1,5,9219.9258
21,31,1,5,9120.6758
21,32,1,5.5,9127.5879
21,33,1,4.5,9206.5635
21,34,1,5,9114.0674
21,35,0,3.5,9109.5293
21,36,0,4.5,8597.7363
21,37,0,3.5,8632.4063
21,38,0,5,8561.3398
21,39,0,4,8514.6191
21,40,0,4.5,8977.501
21,41,0,4,9162.8613
21,42,0,5,9018.3027
21,43,0,5,8608.8193
21,44,0,4.5,9005.9404
21,45,0,4.5,8792.4072
21,46,0,5,9061.5303
21,47,0,4.5,8717.6553
21,48,0,5,9014.3809
21,49,0,5,8658.7197
21,50,0,4.5,9044.3828
21,51,0,5,8349.4932
21,52,0,5,8809.3262
22,1,0,5,9131.4619
22,2,0,3.5,9027.2168
22,3,0,3.5,8996.0371
22,4,0,3.5,9278.1738
22,5,0,4,9038.2559
22,6,0,4.5,9186.8867
22,7,0,4.5,8926.668
22,8,0,4,8969.3965
22,9,0,4.5,8882.7578
22,10,0,5,9155.0957
22,11,0,4.5,8730.6016
22,12,0,4,9183.6787
22,13,0,4.5,8835.3301
22,14,0,4,8829.3154
22,15,0,4.5,9593.3955
22,16,0,3.5,9337.8965
22,17,0,4.5,8992.7539
22,18,0,5,8988.8271
22,19,0,4.5,8923.4795
22,20,0,4,8979.5469
22,21,0,3.5,8996.4902
22,22,1,6,8905.4561
22,23,1,5,9221.9824
22,24,1,5,9591.6172
22,25,1,6,9239.9453
22,26,1,4.5,9287.6035
22,27,1,5,9045.374
22,28,1,5,9429.0518
22,29,1,4.5,9499.4385
22,30,1,6,9151.2861
22,31,1,5,9367.1895
22,32,1,4.5,9850.6338
22,33,1,6,9151.4922
22,34,1,4.5,8974.8311
22,35,0,5,9071.2578
22,36,0,4.5,9026.9717
22,37,0,4,9003.9824
22,38,0,4,9037.3838
22,39,0,3.5,9206.3721
22,40,0,4,9322.0391
22,41,0,4.5,8790.9922
22,42,0,3.5,9397.9814
22,43,0,5,8948.5117
22,44,0,3.5,8990.0986
22,45,0,4.5,9087.5908
22,46,0,4,9162.6514
22,47,0,4.5,9118.4355
22,48,0,4.5,8860.6846
22,49,0,4.5,8956.8887
22,50,0,3.5,9093.499
22,51,0,3.5,9183.6807
22,52,0,4,8807.5781
23,1,0,5,8556.6885
23,2,0,5,8659.5889
23,3,0,4.5,8917.1904
23,4,0,3.5,8918.7275
23,5,0,4,8954.6094
23,6,0,3.5,8782.6074
23,7,0,4,8611.4111
23,8,0,4.5,9038.248
23,9,0,4,8522.9453
23,10,0,4.5,8822.1973
23,11,0,5,8506.2119
23,12,0,5,8302.9619
23,13,0,4.5,8661.1816
23,14,0,4.5,9160.5986
23,15,0,3.5,8699.3887
23,16,0,4,8931.002
23,17,0,4.5,9114.7402
23,18,0,5,8520.3086
23,19,0,3.5,8867.4541
23,20,0,3.5,8929.999
23,21,0,4.5,8503.3828
23,22,1,4.5,9078.5781
23,23,1,6,8860.499
23,24,1,4.5,9473.085
23,25,1,6,8710.2861
23,26,1,4.5,9016.5352
23,27,1,6,9079.8906
23,28,1,4.5,9405.5352
23,29,1,5,8975.3809
23,30,1,5.5,9358.5674
23,31,1,5.5,9048.2891
23,32,1,5.5,8937.8389
23,33,1,5.5,8822.3027
23,34,1,5,9263.9941
23,35,0,4.5,8770.8584
23,36,0,4,8526.9717
23,37,0,4,8725.2666
23,38,0,3.5,9076.0967
23,39,0,4.5,8371.0479
23,40,0,4.5,8747.79
23,41,0,3.5,8589.0371
23,42,0,4.5,8795.2539
23,43,0,3.5,8622.9844
23,44,0,5,8759.1553
23,45,0,3.5,9017.0723
23,46,0,3.5,8531.7314
23,47,0,4.5,8738.1309
23,48,0,4,8615.1807
23,49,0,4.5,8548.5967
23,50,0,3.5,8775.2969
23,51,0,4,8705.791
23,52,0,4.5,8824.0488
24,1,0,1.5,8957.9912
24,2,0,3,8913.6367
24,3,0,1.5,8914.7715
24,4,0,2,8416.9102
24,5,0,1.5,8789.6748
24,6,0,3,8865.0869
24,7,0,2,8784.9746
24,8,0,2,8888.1553
24,9,0,2,8523.582
24,10,0,2,8914.5518
24,11,0,1.5,9167.8145
24,12,0,2,9219.8438
24,13,0,1.5,8999.9805
24,14,0,2,8787.5537
24,15,0,1.5,9108.4375
24,16,0,2.5,8984.5635
24,17,0,1.5,8916.0088
24,18,0,2,8961.2461
24,19,0,1.5,8933.4902
24,20,0,3,8675.6934
24,21,0,2.5,8537.7803
24,22,1,3.5,9320.915
24,23,1,3.5,9163.7158
24,24,1,2.5,9012.4629
24,25,1,3.5,8882.4336
24,26,1,3,8902.4336
24,27,1,3.5,8932.6992
24,28,1,3.5,9224.3398
24,29,1,2.5,9215.4893
24,30,1,3.5,8957.5781
24,31,1,3.5,9235.7539
24,32,1,4,9389.5723
24,33,1,3,9520.6973
24,34,1,2.5,8966.9736
24,35,0,3,9182.3457
24,36,0,2.5,8531.3623
24,37,0,3,8671.0977
24,38,0,1.5,8608.3574
24,39,0,1.5,8951.0557
24,40,0,2.5,8900.9941
24,41,0,1.5,8928.7334
24,42,0,1.5,9237.998
24,43,0,1.5,9110.9756
24,44,0,2.5,8697.4189
24,45,0,2,8848.5879
24,46,0,2.5,9218.3447
24,47,0,1.5,8971.416
24,48,0,3,8874.5039
24,49,0,2,8878.4951
24,50,0,2.5,8902.9727
24,51,0,2,9021.2969
24,52,0,3,8857.7451
25,1,0,4.5,9116.7227
25,2,0,3.5,8859.3477
25,3,0,3.5,8758.8828
25,4,0,4,8809.5195
25,5,0,4.5,9243.2803
25,6,0,3.5,8678.0156
25,7,0,4,8807.9053
25,8,0,4.5,8881.4209
25,9,0,4,8588.4395
25,10,0,5,8421.3311
25,11,0,3.5,9167.585
25,12,0,5,8632.1924
25,13,0,5,8313.9277
25,14,0,5,8570.7363
25,15,0,4.5,9184.1689
25,16,0,4.5,8543.6816
25,17,0,5,8545.8184
25,18,0,4,9192.4639
25,19,0,4.5,8759.4375
25,20,0,3.5,9005.582
25,21,0,4,9106.9805
25,22,1,4.5,9176.4775
25,23,1,5.5,9298.3975
25,24,1,5.5,9129.3926
25,25,1,5,8962.6309
25,26,1,5.5,8873.8359
25,27,1,6,9278.6094
25,28,1,5.5,8942.2471
25,29,1,4.5,9308.7363
25,30,1,6,9254.0469
25,31,1,6,8767.7266
25,32,1,5.5,9223.4258
25,33,1,6,8890.1494
25,34,1,5.5,9387.6133
25,35,0,4.5,8912.1367
25,36,0,4,8799.9189
25,37,0,3.5,9127.748
25,38,0,5,8649.208
25,39,0,4,9217.9746
25,40,0,4.5,8919.5986
25,41,0,5,8519.1494
25,42,0,5,8022.3354
25,43,0,4.5,8487.8955
25,44,0,4,9001.624
25,45,0,4.5,8684.7617
25,46,0,3.5,8961.0957
25,47,0,4,8805.3447
25,48,0,5,8736.1592
25,49,0,3.5,9299.9688
25,50,0,4,8739.0576
25,51,0,5,8321.7402
25,52,0,5,9039.0146
26,1,0,3.5,8390.4688
26,2,0,3.5,8782.917
26,3,0,4.5,8343.1387
26,4,0,4,8485.7158
26,5,0,5,8467.1992
26,6,0,4.5,8541.9014
26,7,0,3.5,8936.2119
26,8,0,4,8829.0059
26,9,0,4,8373.9639
26,10,0,4.5,8876.4531
26,11,0,5,8523.8906
26,12,0,5,8367.3633
26,13,0,4,8689.9717
26,14,0,5,8484.5996
26,15,0,4.5,8727.8584
26,16,0,3.5,8443.3838
26,17,0,5,8579.9297
26,18,0,4.5,8525.3027
26,19,0,4.5,8417.2568
26,20,0,5,8774.916
26,21,0,4,8486.5615
26,22,1,6,8992.0381
26,23,1,4.5,8815.042
26,24,1,5.5,8942.6553
26,25,1,5,8847.0996
26,26,1,6,8686.6826
26,27,1,5,8891.0176
26,28,1,4.5,9185.8232
26,29,1,6,8588.2666
26,30,1,5,8544.1943
26,31,1,5,9106.335
26,32,1,4.5,8727.7324
26,33,1,5.5,8768.2373
26,34,1,6,9074.1602
26,35,0,3.5,8642.2676
26,36,0,4,8838.7607
26,37,0,4.5,8718.6143
26,38,0,4,8969.1123
26,39,0,4,8178.375
26,40,0,3.5,8712.1182
26,41,0,3.5,9007.0156
26,42,0,3.5,8835.1289
26,43,0,5,8689.7705
26,44,0,4.5,8477.0459
26,45,0,5,8502.916
26,46,0,4,8817.9326
26,47,0,3.5,8809.6572
26,48,0,4.5,8499.6914
26,49,0,3.5,8904.6221
26,50,0,4,8690.9854
26,51,0,3.5,8918.6357
26,52,0,5,8537.6172
27,1,0,2,9327.1553
27,2,0,1.5,8825.041
27,3,0,1.5,8652.7432
27,4,0,1.5,9321.165
27,5,0,2,8988.9004
27,6,0,2.5,8852.3496
27,7,0,3,8596.8721
27,8,0,1.5,9011.0781
27,9,0,2.5,8652.0215
27,10,0,2,9096.2939
27,11,0,3,8521.5801
27,12,0,3,9274.2041
27,13,0,3,8606.2344
27,14,0,2,9360.7412
27,15,0,3,8782.5518
27,16,0,2.5,8906.4785
27,17,0,2,8645.0684
27,18,0,3,8437.8428
27,19,0,2,9050.5527
27,20,0,2.5,8868.2197
27,21,0,3,8741.0381
27,22,1,4,9198.8838
27,23,1,3,9571.9502
27,24,1,2.5,9218.8213
27,25,1,2.5,9392.0635
27,26,1,3.5,8806.6689
27,27,1,3.5,9416.0361
27,28,1,3.5,9151.8965
27,29,1,3.5,8879.1299
27,30,1,4,9430.5742
27,31,1,2.5,9185.333
27,32,1,3.5,9424.2627
27,33,1,3.5,9287.8711
27,34,1,3.5,8854.4072
27,35,0,2.5,9046.1162
27,36,0,1.5,9028.75
27,37,0,1.5,8714.2773
27,38,0,2.5,8822.2588
27,39,0,1.5,9227.8984
27,40,0,3,8822.6299
27,41,0,2.5,8603.959
27,42,0,2.5,9011.8037
27,43,0,2.5,8663.4355
27,44,0,2.5,8586.6768
27,45,0,1.5,8725.7207
27,46,0,2,8917.2773
27,47,0,2,8944.9453
27,48,0,1.5,9052.832
27,49,0,2,9017.29
27,50,0,2.5,9053.5967
27,51,0,2,9043.0439
27,52,0,2,8964.2754
28,1,0,2,8471.2627
28,2,0,2,9124.1504
28,3,0,1.5,8941.3115
28,4,0,3,8572.6621
28,5,0,2,8914.0195
28,6,0,2.5,8742.709
28,7,0,2.5,8735.9463
28,8,0,2,8640.7588
28,9,0,2.5,8463.6689
28,10,0,2,8804
28,11,0,1.5,8560.4072
28,12,0,1.5,8831.043
28,13,0,2.5,8742.7959
28,14,0,2,8501.4932
28,15,0,1.5,8826.5176
28,16,0,2.5,8752.002
28,17,0,3,9077.3682
28,18,0,1.5,8700.2363
28,19,0,2,8650.8203
28,20,0,2,8561.8711
28,21,0,3,8860.7236
28,22,1,3,8967.7441
28,23,1,2.5,9528.3779
28,24,1,4,9137.8174
28,25,1,2.5,9041.54
28,26,1,4,8963.1436
28,27,1,4,8858.085
28,28,1,4,8671.6289
28,29,1,3,9053.6045
28,30,1,3.5,8893.3838
28,31,1,3.5,9043.3887
28,32,1,3.5,8941.208
28,33,1,3.5,8893.749
28,34,1,3.5,9254.8525
28,35,0,3,8664.9375
28,36,0,2,8654.3057
28,37,0,1.5,8807.7764
28,38,0,2,8687.5068
28,39,0,2.5,8591.4287
28,40,0,2,8801.8926
28,41,0,1.5,8588.1416
28,42,0,3,8567.2637
28,43,0,1.5,8657.2227
28,44,0,2,8701.5664
28,45,0,1.5,8778.9629
28,46,0,1.5,8865.0742
28,47,0,2,8778.2119
28,48,0,2,8441.1729
28,49,0,2,8529.4746
28,50,0,2.5,8811.4238
28,51,0,2,8441.9658
28,52,0,1.5,8980.7432
29,1,0,1.5,9183.8271
29,2,0,2,8889.7871
29,3,0,3,8854.4004
29,4,0,2.5,8593.9688
29,5,0,3,8992.0225
29,6,0,2,8718.79
29,7,0,2.5,8756.7715
29,8,0,1.5,8834.7969
29,9,0,2,8961.5283
29,10,0,3,8531.4414
29,11,0,3,8549.3184
29,12,0,1.5,8822.1396
29,13,0,3,8860.498
29,14,0,2,8621.0293
29,15,0,2.5,8782.6816
29,16,0,2,8777.9307
29,17,0,2,9155.0557
29,18,0,2.5,8960.3066
29,19,0,3,8176.9707
29,20,0,3,8681.3633
29,21,0,2,9095.5625
29,22,1,4,8728.8506
29,23,1,2.5,9562.0693
29,24,1,3,8769.2158
29,25,1,4,9114.3096
29,26,1,3,8847.001
29,27,1,3.5,9256.0674
29,28,1,3,9247.2852
29,29,1,3.5,9279.2969
29,30,1,3,9057.5908
29,31,1,3,9140.4199
29,32,1,3,9328.9248
29,33,1,4,9067.2451
29,34,1,2.5,8954.2695
29,35,0,2,8970.6465
29,36,0,3,9247.2061
29,37,0,3,8538.0137
29,38,0,2,8737.9023
29,39,0,1.5,9121.4023
29,40,0,2.5,8425.0518
29,41,0,2.5,8475.7598
29,42,0,2.5,8727.3789
29,43,0,3,8713.0664
29,44,0,2,8931.2246
29,45,0,2.5,8872.333
29,46,0,2.5,8915.168
29,47,0,3,8774.1016
29,48,0,3,8743.75
29,49,0,2,8344.4316
29,50,0,2.5,8893.0674
29,51,0,3,8890.7012
29,52,0,3,8322.7412
30,1,0,2.5,8960.6387
30,2,0,3,9171.9014
30,3,0,1.5,9025.0859
30,4,0,3,9045.6416
30,5,0,2,9129.4648
30,6,0,3,8456.9365
30,7,0,1.5,9142.3574
30,8,0,2.5,8897.1074
30,9,0,2,9084.2598
30,10,0,3,8939.5752
30,11,0,1.5,9330.9482
30,12,0,3,8852.5029
30,13,0,2,8957.8193
30,14,0,3,8550.6865
30,15,0,2.5,8906.2051
30,16,0,2.5,8852.9072
30,17,0,2,8819.5049
30,18,0,1.5,9028.8604
30,19,0,2,8846.8369
30,20,0,1.5,9198.5049
30,21,0,2,8796.6855
30,22,1,4,9209.5049
30,23,1,4,8919.4287
30,24,1,3.5,9361.4209
30,25,1,3,9191.4941
30,26,1,4,8948.1455
30,27,1,4,8980.8887
30,28,1,4,9030.4746
30,29,1,4,9035.582
30,30,1,3.5,9287.4463
30,31,1,2.5,9545.2764
30,32,1,2.5,9682.1875
30,33,1,3.5,9075.3896
30,34,1,4,8883.0127
30,35,0,3,9110.2119
30,36,0,2.5,9001.249
30,37,0,2.5,8934.2871
30,38,0,2,9155.4346
30,39,0,2.5,8954.7021
30,40,0,1.5,8712.083
30,41,0,1.5,9013.9531
30,42,0,2,8741.0693
30,43,0,1.5,8718.3936
30,44,0,3,9132.5586
30,45,0,2.5,8970.9902
30,46,0,1.5,8941.29
30,47,0,3,8849.2383
30,48,0,3,8596.5449
30,49,0,2,9075.6455
30,50,0,1.5,8865.1045
30,51,0,2,8753.3105
30,52,0,1.5,9069.2881
31,1,0,2,9146.7998
31,2,0,1.5,8765.085
31,3,0,2.5,8760.3066
31,4,0,1.5,9270.3047
31,5,0,2,8804.418
31,6,0,2.5,8483.0928
31,7,0,1.5,9106.0703
31,8,0,3,8539.3867
31,9,0,2,9061.8809
31,10,0,2,9064.7158
31,11,0,1.5,9235.6729
31,12,0,2.5,9016.5684
31,13,0,1.5,9051.165
31,14,0,2.5,8933.7773
31,15,0,2,9148.3359
31,16,0,2.5,8912.3623
31,17,0,3,8241.9082
31,18,0,1.5,8714.3076
31,19,0,3,8889.6162
31,20,0,3,8844.4482
31,21,0,1.5,9185.1738
31,22,1,3,9185.9502
31,23,1,3.5,9341.6338
31,24,1,2.5,9129.1572
31,25,1,3.5,9132.0303
31,26,1,4,8841.2324
31,27,1,3.5,8886.0068
31,28,1,2.5,9203.8828
31,29,1,3,8965.7715
31,30,1,4,9201.7803
31,31,1,3,9091.9541
31,32,1,3,9374.5869
31,33,1,4,8968.6826
31,34,1,4,8926.9355
31,35,0,2,8884.3604
31,36,0,3,9261.0762
31,37,0,2,8894.752
31,38,0,2.5,9244.2939
31,39,0,2,8749.7373
31,40,0,2.5,8905.791
31,41,0,2,8752.2373
31,42,0,2,9138.7139
31,43,0,3,8632.96
31,44,0,1.5,9125.0674
31,45,0,2.5,8812.5225
31,46,0,3,8708.085
31,47,0,3,8636.1074
31,48,0,2,8838.498
31,49,0,2.5,8699.209
31,50,0,2.5,8661.3926
31,51,0,2.5,8893.6611
31,52,0,1.5,8845.4375
32,1,0,4.5,8766.0635
32,2,0,4.5,8800.1191
32,3,0,5,8972.6582
32,4,0,3.5,8738.6611
32,5,0,3.5,9036.8975
32,6,0,4.5,8650.0879
32,7,0,4,8883.9902
32,8,0,5,8740.9736
32,9,0,4.5,8807.7861
32,10,0,5,8668.4766
32,11,0,4,8887.6689
32,12,0,5,8665.6924
32,13,0,4.5,8724.3057
32,14,0,5,8666.9258
32,15,0,5,8367.0293
32,16,0,4.5,8537.9932
32,17,0,4.5,8586.3281
32,18,0,5,8694.5537
32,19,0,5,8576.6074
32,20,0,4,8609.9834
32,21,0,3.5,8679.3398
32,22,1,4.5,8949.5713
32,23,1,5.5,8916.1055
32,24,1,5,8766.3975
32,25,1,6,9020.1357
32,26,1,5.5,8932.3994
32,27,1,4.5,9126.7783
32,28,1,6,9282.2646
32,29,1,6,8757.6396
32,30,1,5,8771.9658
32,31,1,5.5,9090.5908
32,32,1,6,8998.6553
32,33,1,4.5,9190.1133
32,34,1,6,8953.1865
32,35,0,5,8801.6943
32,36,0,4.5,8386.2041
32,37,0,4.5,8258.8672
32,38,0,5,8829.749
32,39,0,4,8918.0879
32,40,0,3.5,8981.7217
32,41,0,3.5,8801.3232
32,42,0,4,8836.751
32,43,0,4.5,8704.8643
32,44,0,3.5,8553.8799
32,45,0,3.5,8890.8604
32,46,0,3.5,8762.7178
32,47,0,4,8758.8018
32,48,0,4.5,8809.2021
32,49,0,5,8654.5244
32,50,0,4.5,8901.5313
32,51,0,4.5,8566.0811
32,52,0,4,8696.6465
33,1,0,4.5,8904.7607
33,2,0,4,8407.916
33,3,0,4.5,8876.1123
33,4,0,4,8641.3428
33,5,0,4.5,8940.7803
33,6,0,3.5,8812.0166
33,7,0,4.5,8954.1924
33,8,0,3.5,8864.1475
33,9,0,3.5,8764.8398
33,10,0,4.5,8822.9766
33,11,0,4,8754.0303
33,12,0,3.5,8940.0088
33,13,0,4.5,8821.5928
33,14,0,4.5,8436.9336
33,15,0,3.5,9051.1553
33,16,0,5,8656.6865
33,17,0,3.5,8770.125
33,18,0,4.5,8821.0439
33,19,0,4.5,8818.2783
33,20,0,4.5,8994.918
33,21,0,4.5,8633.5586
33,22,1,5.5,9420.8398
33,23,1,5.5,8968.7773
33,24,1,5,8739.2051
33,25,1,5.5,8877.0752
33,26,1,5.5,8996.8604
33,27,1,5.5,8956.833
33,28,1,4.5,9025.8096
33,29,1,6,8597.6826
33,30,1,6,8783.1055
33,31,1,4.5,8889.1729
33,32,1,4.5,9397.1221
33,33,1,5,9098.9775
33,34,1,5,9086.0254
33,35,0,4.5,8618.792
33,36,0,5,8413.3369
33,37,0,4,8755.6455
33,38,0,4.5,8715.2393
33,39,0,4.5,8897.0313
33,40,0,3.5,8536.4307
33,41,0,3.5,8848.3994
33,42,0,4,8955.9756
33,43,0,4,8887.7324
33,44,0,5,8838.4854
33,45,0,4,8774.7197
33,46,0,3.5,8727.2246
33,47,0,3.5,9128.0479
33,48,0,5,8444.8945
33,49,0,5,8437.0078
33,50,0,4.5,8511.0244
33,51,0,4,8625.9014
33,52,0,5,8779.8887
34,1,0,2.5,9029.8848
34,2,0,2,8980.127
34,3,0,2,8709.5498
34,4,0,1.5,8941.7861
34,5,0,2.5,8779.7803
34,6,0,2,9023.957
34,7,0,1.5,9472.7852
34,8,0,2,8690.8506
34,9,0,3,8395.2285
34,10,0,2.5,9121.4424
34,11,0,1.5,9028.4395
34,12,0,2.5,9043.9727
34,13,0,2,9074.2656
34,14,0,1.5,8755.6182
34,15,0,2,8914.9531
34,16,0,1.5,8739.6875
34,17,0,3,8729.7988
34,18,0,3,8499.4658
34,19,0,2.5,8572.0029
34,20,0,2,8989.4512
34,21,0,1.5,9203.2832
34,22,1,3.5,9062.9209
34,23,1,3.5,9312.7402
34,24,1,2.5,9211.3145
34,25,1,3.5,8779.7393
34,26,1,4,8935.8643
34,27,1,3.5,8854.5029
34,28,1,2.5,9162.0654
34,29,1,3,9324.5771
34,30,1,3,8927.6992
34,31,1,3.5,8972.6299
34,32,1,3,9315.54
34,33,1,3.5,9206.1328
34,34,1,4,8794.9541
34,35,0,1.5,9193.3945
34,36,0,2,8795.0781
34,37,0,1.5,9220.9648
34,38,0,2.5,8787.1621
34,39,0,2.5,8844.5566
34,40,0,2.5,8627.0898
34,41,0,2,8578.6689
34,42,0,2,8955.2529
34,43,0,1.5,8985.7783
34,44,0,2.5,8787.4297
34,45,0,1.5,8719.3779
34,46,0,2.5,8400.5586
34,47,0,1.5,9036.6064
34,48,0,2,8962.8271
34,49,0,3,8604.5039
34,50,0,3,8587.2031
34,51,0,1.5,8881.1699
34,52,0,3,8968.8037
35,1,0,2,8966.4883
35,2,0,2.5,8737.2813
35,3,0,2,9209.665
35,4,0,3,8723.9805
35,5,0,3,8454.8652
35,6,0,2.5,8855.8076
35,7,0,2.5,8356.0098
35,8,0,3,8807.4092
35,9,0,3,8631.1777
35,10,0,3,8902.4473
35,11,0,2,8871.7012
35,12,0,1.5,8904.499
35,13,0,2,8796.0293
35,14,0,3,8842.4092
35,15,0,1.5,8946.041
35,16,0,3,8878.1621
35,17,0,3,9083.7578
35,18,0,3,8553.543
35,19,0,3,8720.0732
35,20,0,1.5,8925.5781
35,21,0,1.5,8544.1025
35,22,1,3,9292.8193
35,23,1,3.5,9319.3555
35,24,1,2.5,8967.8193
35,25,1,2.5,9272.1514
35,26,1,3.5,9078.4727
35,27,1,4,9254.041
35,28,1,3.5,9267.3867
35,29,1,3.5,8747.4766
35,30,1,4,8858.6133
35,31,1,3.5,9061.9941
35,32,1,3,9258.4756
35,33,1,2.5,9218.5918
35,34,1,4,8836.7998
35,35,0,2.5,8641.2031
35,36,0,1.5,9028.1475
35,37,0,2.5,8700.7686
35,38,0,2,8882.583
35,39,0,2.5,8733.8965
35,40,0,1.5,8843.3174
35,41,0,1.5,8985.5176
35,42,0,2.5,8802.3994
35,43,0,2,8983.6895
35,44,0,2,8798.7832
35,45,0,2,8910.6855
35,46,0,2.5,9056.8691
35,47,0,3,8344.8828
35,48,0,3,8779.6553
35,49,0,2.5,8544.5322
35,50,0,1.5,9257.8701
35,51,0,1.5,9266.7041
35,52,0,2,8892.8545
36,1,0,4,8656.4512
36,2,0,4,8726.0889
36,3,0,4,8892.6816
36,4,0,4,8885.7891
36,5,0,3.5,8903.8555
36,6,0,4,8748.2002
36,7,0,5,8763.2842
36,8,0,5,8564.4951
36,9,0,5,8894.9785
36,10,0,4,8707.7646
36,11,0,4.5,8669.2715
36,12,0,5,8767.6289
36,13,0,4.5,9012.7148
36,14,0,4.5,8475.127
36,15,0,4,9042.0215
36,16,0,3.5,8684.5635
36,17,0,3.5,8486.5547
36,18,0,4.5,8641.2539
36,19,0,3.5,8663.1094
36,20,0,3.5,9137.4629
36,21,0,5,8648.2705
36,22,1,5,9110.6787
36,23,1,4.5,9106.9199
36,24,1,5,9126.9785
36,25,1,5,9097.8926
36,26,1,4.5,8767.2021
36,27,1,5.5,8878.2998
36,28,1,4.5,9161.5146
36,29,1,5.5,8895.374
36,30,1,6,8996.0908
36,31,1,6,8616.2354
36,32,1,4.5,9465.1133
36,33,1,4.5,9144.0225
36,34,1,5,8693.6514
36,35,0,5,8395.6416
36,36,0,5,8950.9668
36,37,0,4,8798.0195
36,38,0,4,8708.8486
36,39,0,5,8279.499
36,40,0,3.5,8878.0752
36,41,0,4.5,8456.4189
36,42,0,5,8635.2617
36,43,0,4.5,8516.4014
36,44,0,5,8707.0361
36,45,0,3.5,9330.8174
36,46,0,5,8810.0615
36,47,0,4,8624.2852
